"id","facility_name","city","state","type","period_start","period_end","monitor_name","monitor_lat","monitor_long","concentration","unit","flags","explanation","contaminant","sampler_type"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-09-21T00:00:00+00:00","2021-10-05T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.4,"ug/m3",NA,NA,"benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-10-05T00:00:00+00:00","2021-10-19T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-10-19T00:00:00+00:00","2021-11-02T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.78,"ug/m3",NA,NA,"benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-11-02T00:00:00+00:00","2021-11-16T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-11-16T00:00:00+00:00","2021-11-30T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-11-30T00:00:00+00:00","2021-12-14T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.96,"ug/m3","B, P","Compound present in field blank(s) greater than 1/3 the compliance limit or measured target 
analyte,  Field Duplicate(s) exceed 30%RPD","benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-12-14T00:00:00+00:00","2021-12-28T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.83,"ug/m3",NA,NA,"benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-12-28T00:00:00+00:00","2022-01-11T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.92,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-01-11T00:00:00+00:00","2022-01-25T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-01-25T00:00:00+00:00","2022-02-08T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-02-08T00:00:00+00:00","2022-02-22T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-02-22T00:00:00+00:00","2022-03-08T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-03-08T00:00:00+00:00","2022-03-22T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.96,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-03-22T00:00:00+00:00","2022-04-05T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-04-05T00:00:00+00:00","2022-04-19T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.73,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-04-19T00:00:00+00:00","2022-05-03T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.66,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-05-03T00:00:00+00:00","2022-05-17T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.72,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-05-17T00:00:00+00:00","2022-05-31T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.81,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-05-31T00:00:00+00:00","2022-06-14T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-06-14T00:00:00+00:00","2022-06-28T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.97,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-06-28T00:00:00+00:00","2022-07-12T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.71,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-07-12T00:00:00+00:00","2022-07-26T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.77,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-07-26T00:00:00+00:00","2022-08-09T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.81,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-08-09T00:00:00+00:00","2022-08-23T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.93,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-08-23T00:00:00+00:00","2022-09-06T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-09-06T00:00:00+00:00","2022-09-20T00:00:00+00:00","BMRF-19",30.04831,-94.07391,2.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-09-20T00:00:00+00:00","2022-10-04T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-10-04T00:00:00+00:00","2022-10-18T00:00:00+00:00","BMRF-19",30.04831,-94.07391,2.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-10-18T00:00:00+00:00","2022-11-01T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.93,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-11-01T00:00:00+00:00","2022-11-15T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-11-15T00:00:00+00:00","2022-11-29T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-11-29T00:00:00+00:00","2022-12-13T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.67,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-12-13T00:00:00+00:00","2022-12-27T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-12-27T00:00:00+00:00","2023-01-10T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.87,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-01-10T00:00:00+00:00","2023-01-25T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-01-25T00:00:00+00:00","2023-02-07T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-02-07T00:00:00+00:00","2023-02-21T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.83,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-02-21T00:00:00+00:00","2023-03-07T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.62,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-03-07T00:00:00+00:00","2023-03-21T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-03-21T00:00:00+00:00","2023-04-04T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.79,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-04-04T00:00:00+00:00","2023-04-18T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-04-18T00:00:00+00:00","2023-05-02T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-05-02T00:00:00+00:00","2023-05-16T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.99,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-05-16T00:00:00+00:00","2023-05-30T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.4,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-05-30T00:00:00+00:00","2023-06-13T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-06-13T00:00:00+00:00","2023-06-27T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.74,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-06-27T00:00:00+00:00","2023-07-11T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.46,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-07-11T00:00:00+00:00","2023-07-25T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.46,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-07-25T00:00:00+00:00","2023-08-08T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.68,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-08-08T00:00:00+00:00","2023-08-22T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.54,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-08-22T00:00:00+00:00","2023-09-05T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.4,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-09-05T00:00:00+00:00","2023-09-19T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-09-19T00:00:00+00:00","2023-10-03T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-10-03T00:00:00+00:00","2023-10-17T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.4,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-10-17T00:00:00+00:00","2023-10-31T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-10-31T00:00:00+00:00","2023-11-14T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-11-14T00:00:00+00:00","2023-11-28T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-11-28T00:00:00+00:00","2023-12-12T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-12-12T00:00:00+00:00","2023-12-26T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-12-26T00:00:00+00:00","2024-01-09T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-01-09T00:00:00+00:00","2024-01-23T00:00:00+00:00","BMRF-19",30.04831,-94.07391,2.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-01-23T00:00:00+00:00","2024-02-06T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-02-06T00:00:00+00:00","2024-02-20T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-02-20T00:00:00+00:00","2024-03-05T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-03-05T00:00:00+00:00","2024-03-19T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-03-19T00:00:00+00:00","2024-04-02T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.96,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-04-02T00:00:00+00:00","2024-04-16T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.63,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-04-16T00:00:00+00:00","2024-04-30T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-04-30T00:00:00+00:00","2024-05-14T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-05-14T00:00:00+00:00","2024-05-28T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-05-28T00:00:00+00:00","2024-06-11T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.4,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-06-11T00:00:00+00:00","2024-06-25T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-06-25T00:00:00+00:00","2024-07-09T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.69,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-07-09T00:00:00+00:00","2024-07-23T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-07-23T00:00:00+00:00","2024-08-06T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-08-06T00:00:00+00:00","2024-08-20T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-08-20T00:00:00+00:00","2024-09-03T00:00:00+00:00","BMRF-19",30.04831,-94.07391,2.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-09-03T00:00:00+00:00","2024-09-17T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-09-17T00:00:00+00:00","2024-09-30T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-09-30T00:00:00+00:00","2024-10-15T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-10-15T00:00:00+00:00","2024-10-29T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-10-29T00:00:00+00:00","2024-11-12T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.4,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-11-12T00:00:00+00:00","2024-11-26T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-11-26T00:00:00+00:00","2024-12-10T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-12-10T00:00:00+00:00","2024-12-23T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-12-23T00:00:00+00:00","2025-01-07T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-01-07T00:00:00+00:00","2025-01-20T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-01-20T00:00:00+00:00","2025-02-04T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-02-04T00:00:00+00:00","2025-02-18T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-02-18T00:00:00+00:00","2025-03-04T00:00:00+00:00","BMRF-19",30.04831,-94.07391,2.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-03-04T00:00:00+00:00","2025-03-18T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.94,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-03-18T00:00:00+00:00","2025-04-01T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-04-01T00:00:00+00:00","2025-04-15T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.68,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-04-15T00:00:00+00:00","2025-04-29T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.83,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-04-29T00:00:00+00:00","2025-05-13T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-05-13T00:00:00+00:00","2025-05-27T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.71,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-05-27T00:00:00+00:00","2025-06-10T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.83,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-06-10T00:00:00+00:00","2025-06-24T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.74,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-06-24T00:00:00+00:00","2025-07-08T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.78,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-07-08T00:00:00+00:00","2025-07-22T00:00:00+00:00","BMRF-19",30.04831,-94.07391,0.73,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-07-22T00:00:00+00:00","2025-08-05T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-08-05T00:00:00+00:00","2025-08-19T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-08-19T00:00:00+00:00","2025-09-02T00:00:00+00:00","BMRF-19",30.04831,-94.07391,2,"ug/m3","P","Field Duplicate(s) exceed 30% RPD","benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-09-02T00:00:00+00:00","2025-09-16T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-09-16T00:00:00+00:00","2025-09-30T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-09-30T00:00:00+00:00","2025-10-14T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-10-14T00:00:00+00:00","2025-10-28T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-10-28T00:00:00+00:00","2025-11-11T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-11-11T00:00:00+00:00","2025-11-25T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-11-25T00:00:00+00:00","2025-12-09T00:00:00+00:00","BMRF-19",30.04831,-94.07391,2.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-12-09T00:00:00+00:00","2025-12-22T00:00:00+00:00","BMRF-19",30.04831,-94.07391,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-01-30T00:00:00+00:00","2018-02-13T00:00:00+00:00","BMRF-20",30.05013,-94.07581,1.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-02-13T00:00:00+00:00","2018-02-27T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-02-27T00:00:00+00:00","2018-03-13T00:00:00+00:00","BMRF-20",30.05013,-94.07581,1.2,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-03-13T00:00:00+00:00","2018-03-27T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-03-27T00:00:00+00:00","2018-04-10T00:00:00+00:00","BMRF-20",30.05013,-94.07581,1.4,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-04-10T00:00:00+00:00","2018-04-24T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-04-24T00:00:00+00:00","2018-05-08T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-05-08T00:00:00+00:00","2018-05-22T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-05-22T00:00:00+00:00","2018-06-05T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-06-05T00:00:00+00:00","2018-06-19T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-06-19T00:00:00+00:00","2018-07-03T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-07-03T00:00:00+00:00","2018-07-17T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-07-17T00:00:00+00:00","2018-07-31T00:00:00+00:00","BMRF-20",30.05013,-94.07581,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-07-31T00:00:00+00:00","2018-08-14T00:00:00+00:00","BMRF-20",30.05013,-94.07581,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-08-14T00:00:00+00:00","2018-08-28T00:00:00+00:00","BMRF-20",30.05013,-94.07581,0.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
