date,monitor_id,latitude,longitude,benzene_ug_m3
3/3/2026,BMT-17,30.05087,-94.06865,0.7
3/17/2026,BMT-17,30.05087,-94.06865,0.5
3/31/2026,BMT-17,30.05087,-94.06865,0.5
4/14/2026,BMT-17,30.05087,-94.06865,0.5
4/28/2026,BMT-17,30.05087,-94.06865,0.5
5/12/2026,BMT-17,30.05087,-94.06865,0.7
5/26/2026,BMT-17,30.05087,-94.06865,0.7
11/28/2023,BMT-18,30.04680,-94.07106,1.5
12/12/2023,BMT-18,30.04680,-94.07106,1.2
12/26/2023,BMT-18,30.04680,-94.07106,1.1
1/9/2024,BMT-18,30.04680,-94.07106,1.4
1/23/2024,BMT-18,30.04680,-94.07106,1.7
2/6/2024,BMT-18,30.04680,-94.07106,2.1
2/18/2024,BMT-18,30.04680,-94.07106,1.0
2/20/2024,BMT-18,30.04680,-94.07106,1.3
3/5/2024,BMT-18,30.04680,-94.07106,1.0
3/19/2024,BMT-18,30.04680,-94.07106,0.9
4/2/2024,BMT-18,30.04680,-94.07106,0.8
4/16/2024,BMT-18,30.04680,-94.07106,1.0
4/30/2024,BMT-18,30.04680,-94.07106,0.7
