geography_name,geography_id,cancer_year,cancer_site,incidence_rate,centroid_latitude,centroid_longitude,case_count,exposure_lag_years,exposure_mean,exposure_rolling12,exposure_max,exposure_exceedances,exposure_wind_weighted,exposure_distance_weighted
El Paso,48141,2018,non-hodgkin lymphoma,15.0,31.7664559,-106.2415203,120.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2018,non-hodgkin lymphoma,23.2,32.3468783,-96.7969403,43.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2018,non-hodgkin lymphoma,16.5,29.5266017,-95.7710149,123.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2018,non-hodgkin lymphoma,15.7,29.2339273,-94.8881969,60.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2018,non-hodgkin lymphoma,18.9,33.6245482,-96.6757774,31.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Gregg,48183,2018,non-hodgkin lymphoma,17.7,32.4864014,-94.8162768,25.0,5,1.8108802058965319,1.629158548338352,210.0,0.0,1.743373410138159,1.8108802058965319
Guadalupe,48187,2018,non-hodgkin lymphoma,20.5,29.5826714,-97.9489953,36.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Harris,48201,2018,non-hodgkin lymphoma,19.1,29.857273,-95.3930371,800.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hays,48209,2018,non-hodgkin lymphoma,18.8,30.0612247,-98.0292673,36.0,5,1.80703274688559,1.6256316494986653,1.6,0.0,1.7396136811571365,1.80703274688559
Henderson,48213,2018,non-hodgkin lymphoma,19.2,32.2116334,-95.8534183,20.0,5,1.810030318080511,1.6284101046131776,3.1,0.0,1.7425265495269096,1.810030318080511
Hidalgo,48215,2018,non-hodgkin lymphoma,15.4,26.3963839,-98.18099,115.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Hood,48221,2018,non-hodgkin lymphoma,25.5,32.430149,-97.8316766,23.0,5,1.808533963584047,1.6270005292400467,3.1,0.0,1.7410844140694137,1.808533963584047
Hunt,48231,2018,non-hodgkin lymphoma,15.6,33.1233077,-96.0842298,18.0,5,1.8095376787296011,1.6279156438419689,3.1,0.0,1.7420678948404478,1.8095376787296011
Jefferson,48245,2018,non-hodgkin lymphoma,15.6,29.8540273,-94.1493184,46.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2018,non-hodgkin lymphoma,18.6,32.379654,-97.3649061,35.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Kaufman,48257,2018,non-hodgkin lymphoma,21.3,32.5989442,-96.2883773,27.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Kerr,48265,2018,non-hodgkin lymphoma,20.2,30.0535627,-99.3746817,16.0,5,1.8071137424664203,1.6256774611783653,1.6,0.0,1.7397079527185189,1.8071137424664203
Liberty,48291,2018,non-hodgkin lymphoma,25.8,30.1585081,-94.8440607,22.0,5,1.8075890757400923,1.626627058202947,2.0,0.0,1.7399039988402436,1.8075890757400923
Lubbock,48303,2018,non-hodgkin lymphoma,17.3,33.6114688,-101.8199438,51.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
Matagorda,48321,2018,non-hodgkin lymphoma,38.7,28.7747601,-96.0015316,16.0,5,1.8042026261493147,1.6230147303172555,1.6,0.0,1.7368607292947704,1.8042026261493147
McLennan,48309,2018,non-hodgkin lymphoma,23.0,31.5495958,-97.2015108,64.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Midland,48329,2018,non-hodgkin lymphoma,22.3,31.8142693,-102.0024538,33.0,5,1.8075441033182607,1.6260476010126934,3.1,0.0,1.7401414488553508,1.8075441033182607
Montgomery,48339,2018,non-hodgkin lymphoma,20.4,30.2988009,-95.50295,119.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2018,non-hodgkin lymphoma,14.5,27.7399747,-97.516301,60.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Orange,48361,2018,non-hodgkin lymphoma,24.7,30.1223229,-93.8940999,25.0,5,1.8330871144675935,1.647405273741302,1.7,0.0,1.7662950261161876,1.8330871144675935
Parker,48367,2018,non-hodgkin lymphoma,17.2,32.7770964,-97.8059049,28.0,5,1.808613862810996,1.6270672656544622,3.1,0.0,1.7411659512975926,1.808613862810996
Polk,48373,2018,non-hodgkin lymphoma,28.6,30.7845525,-94.8373376,18.0,5,1.8137261584034536,1.6320686286954473,3.1,0.0,1.7459966735350485,1.8137261584034536
Potter,48375,2018,non-hodgkin lymphoma,18.2,35.3986751,-101.893804,22.0,5,1.807951640356383,1.626410015153751,3.1,0.0,1.7405456265448829,1.807951640356383
Randall,48381,2018,non-hodgkin lymphoma,18.6,34.962529,-101.8955472,28.0,5,1.8079296528488018,1.6263918950539098,3.1,0.0,1.7405230543924417,1.8079296528488018
Rockwall,48397,2018,non-hodgkin lymphoma,23.8,32.9002804,-96.4120493,24.0,5,1.8093892227182669,1.6277872966766378,3.1,0.0,1.7419187009197075,1.8093892227182669
Smith,48423,2018,non-hodgkin lymphoma,20.6,32.3751053,-95.2689389,58.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2018,non-hodgkin lymphoma,18.8,32.7721191,-97.2912241,362.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Taylor,48441,2018,non-hodgkin lymphoma,14.9,32.2971255,-99.8904299,21.0,5,1.807882680478299,1.6263764668685654,3.1,0.0,1.7404624123563401,1.807882680478299
Tom Green,48451,2018,non-hodgkin lymphoma,17.8,31.3975908,-100.4641683,24.0,5,1.8075653019247704,1.6260813199556514,3.1,0.0,1.7401545405497267,1.8075653019247704
Travis,48453,2018,non-hodgkin lymphoma,19.6,30.2395128,-97.6912697,199.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Van Zandt,48467,2018,non-hodgkin lymphoma,19.6,32.5587866,-95.8369057,18.0,5,1.809922708400728,1.628291989372951,3.1,0.0,1.7424317237459792,1.809922708400728
Victoria,48469,2018,non-hodgkin lymphoma,26.0,28.7963699,-96.9711977,27.0,5,1.8054911849156625,1.6241981076199579,1.6,0.0,1.7381184015967688,1.8054911849156625
Webb,48479,2018,non-hodgkin lymphoma,14.5,27.7607987,-99.3407518,31.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Williamson,48491,2018,non-hodgkin lymphoma,18.5,30.6490817,-97.6050646,101.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Wood,48499,2018,non-hodgkin lymphoma,20.0,32.7835881,-95.3821664,16.0,5,1.8101702272455868,1.6285044236689037,210.0,0.0,1.7426813037128706,1.8101702272455868
Angelina,48005,2019,non-hodgkin lymphoma,22.0,31.2518963,-94.6111337,23.0,5,1.8139631307619803,1.6321239866658863,210.0,0.0,1.7463129788791956,1.8139631307619803
Bastrop,48021,2019,non-hodgkin lymphoma,19.4,30.1007718,-97.3106392,20.0,5,1.8070059739181343,1.6256328126222264,2.0,0.0,1.7395738708356758,1.8070059739181343
Bell,48027,2019,non-hodgkin lymphoma,18.2,31.0370095,-97.4796349,59.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2019,non-hodgkin lymphoma,19.0,29.4486708,-98.5201465,369.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Bowie,48037,2019,non-hodgkin lymphoma,19.2,33.4460648,-94.422393,21.0,5,1.8100764741918245,1.6283747407630318,210.0,0.0,1.7426129850057865,1.8100764741918245
Brazoria,48039,2019,non-hodgkin lymphoma,17.6,29.1678175,-95.434647,65.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Brazos,48041,2019,non-hodgkin lymphoma,15.6,30.6567132,-96.3023935,25.0,5,1.8082101916222244,1.6268085386372255,3.1,0.0,1.740712508966511,1.8082101916222244
Cameron,48061,2019,non-hodgkin lymphoma,13.9,26.1029227,-97.4789584,62.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2019,non-hodgkin lymphoma,18.9,33.1944818,-96.5794285,184.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Comal,48091,2019,non-hodgkin lymphoma,21.8,29.8123773,-98.2581288,41.0,5,1.8068737200942744,1.6254756461550504,1.6,0.0,1.7394637393952241,1.8068737200942744
Dallas,48113,2019,non-hodgkin lymphoma,18.2,32.7669866,-96.7784238,436.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2019,non-hodgkin lymphoma,19.3,29.0823457,-97.3616543,155.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
Ector,48135,2019,non-hodgkin lymphoma,18.1,31.8653008,-102.5425068,24.0,5,1.8075219587265525,1.626023539832779,3.1,0.0,1.7401218193328254,1.8075219587265525
El Paso,48141,2019,non-hodgkin lymphoma,16.1,31.7664559,-106.2415203,135.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2019,non-hodgkin lymphoma,24.9,32.3468783,-96.7969403,46.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2019,non-hodgkin lymphoma,17.5,29.5266017,-95.7710149,134.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2019,non-hodgkin lymphoma,18.2,29.2339273,-94.8881969,69.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2019,non-hodgkin lymphoma,17.5,33.6245482,-96.6757774,29.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Gregg,48183,2019,non-hodgkin lymphoma,15.8,32.4864014,-94.8162768,24.0,5,1.8108802058965319,1.629158548338352,210.0,0.0,1.743373410138159,1.8108802058965319
Guadalupe,48187,2019,non-hodgkin lymphoma,17.7,29.5826714,-97.9489953,34.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Harris,48201,2019,non-hodgkin lymphoma,18.5,29.857273,-95.3930371,779.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Harrison,48203,2019,non-hodgkin lymphoma,21.9,32.5479914,-94.3744344,19.0,5,1.8110596733385604,1.6293024017258801,210.0,0.0,1.7435598043126583,1.8110596733385604
Hays,48209,2019,non-hodgkin lymphoma,11.2,30.0612247,-98.0292673,24.0,5,1.80703274688559,1.6256316494986653,1.6,0.0,1.7396136811571365,1.80703274688559
Henderson,48213,2019,non-hodgkin lymphoma,21.3,32.2116334,-95.8534183,27.0,5,1.810030318080511,1.6284101046131776,3.1,0.0,1.7425265495269096,1.810030318080511
Hidalgo,48215,2019,non-hodgkin lymphoma,16.9,26.3963839,-98.18099,129.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Hood,48221,2019,non-hodgkin lymphoma,30.0,32.430149,-97.8316766,28.0,5,1.808533963584047,1.6270005292400467,3.1,0.0,1.7410844140694137,1.808533963584047
Hunt,48231,2019,non-hodgkin lymphoma,20.6,33.1233077,-96.0842298,23.0,5,1.8095376787296011,1.6279156438419689,3.1,0.0,1.7420678948404478,1.8095376787296011
Jefferson,48245,2019,non-hodgkin lymphoma,20.2,29.8540273,-94.1493184,57.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2019,non-hodgkin lymphoma,21.6,32.379654,-97.3649061,43.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Kaufman,48257,2019,non-hodgkin lymphoma,18.9,32.5989442,-96.2883773,23.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Kerr,48265,2019,non-hodgkin lymphoma,23.4,30.0535627,-99.3746817,21.0,5,1.8071137424664203,1.6256774611783653,1.6,0.0,1.7397079527185189,1.8071137424664203
Liberty,48291,2019,non-hodgkin lymphoma,25.7,30.1585081,-94.8440607,23.0,5,1.8075890757400923,1.626627058202947,2.0,0.0,1.7399039988402436,1.8075890757400923
Lubbock,48303,2019,non-hodgkin lymphoma,17.0,33.6114688,-101.8199438,51.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2019,non-hodgkin lymphoma,19.2,31.5495958,-97.2015108,53.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Midland,48329,2019,non-hodgkin lymphoma,10.9,31.8142693,-102.0024538,18.0,5,1.8075441033182607,1.6260476010126934,3.1,0.0,1.7401414488553508,1.8075441033182607
Montgomery,48339,2019,non-hodgkin lymphoma,18.5,30.2988009,-95.50295,112.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2019,non-hodgkin lymphoma,17.5,27.7399747,-97.516301,72.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Orange,48361,2019,non-hodgkin lymphoma,16.0,30.1223229,-93.8940999,16.0,5,1.8330871144675935,1.647405273741302,1.7,0.0,1.7662950261161876,1.8330871144675935
Parker,48367,2019,non-hodgkin lymphoma,24.9,32.7770964,-97.8059049,42.0,5,1.808613862810996,1.6270672656544622,3.1,0.0,1.7411659512975926,1.808613862810996
Potter,48375,2019,non-hodgkin lymphoma,20.4,35.3986751,-101.893804,27.0,5,1.807951640356383,1.626410015153751,3.1,0.0,1.7405456265448829,1.807951640356383
Randall,48381,2019,non-hodgkin lymphoma,17.2,34.962529,-101.8955472,27.0,5,1.8079296528488018,1.6263918950539098,3.1,0.0,1.7405230543924417,1.8079296528488018
Rusk,48401,2019,non-hodgkin lymphoma,33.7,32.1094232,-94.7563823,21.0,5,1.811475334683705,1.6297277801026424,210.0,0.0,1.7439424677980602,1.811475334683705
Smith,48423,2019,non-hodgkin lymphoma,21.7,32.3751053,-95.2689389,57.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2019,non-hodgkin lymphoma,20.3,32.7721191,-97.2912241,408.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Taylor,48441,2019,non-hodgkin lymphoma,18.9,32.2971255,-99.8904299,29.0,5,1.807882680478299,1.6263764668685654,3.1,0.0,1.7404624123563401,1.807882680478299
Tom Green,48451,2019,non-hodgkin lymphoma,20.1,31.3975908,-100.4641683,28.0,5,1.8075653019247704,1.6260813199556514,3.1,0.0,1.7401545405497267,1.8075653019247704
Travis,48453,2019,non-hodgkin lymphoma,18.0,30.2395128,-97.6912697,197.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Van Zandt,48467,2019,non-hodgkin lymphoma,23.5,32.5587866,-95.8369057,21.0,5,1.809922708400728,1.628291989372951,3.1,0.0,1.7424317237459792,1.809922708400728
Victoria,48469,2019,non-hodgkin lymphoma,21.9,28.7963699,-96.9711977,23.0,5,1.8054911849156625,1.6241981076199579,1.6,0.0,1.7381184015967688,1.8054911849156625
Walker,48471,2019,non-hodgkin lymphoma,20.9,30.7431631,-95.5698246,17.0,5,1.8096900771023172,1.6282490914856802,3.1,0.0,1.7421144690351753,1.8096900771023172
Webb,48479,2019,non-hodgkin lymphoma,14.8,27.7607987,-99.3407518,33.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Wichita,48485,2019,non-hodgkin lymphoma,23.1,33.9882125,-98.7080098,32.0,5,1.8084084279697328,1.6268525180810933,3.1,0.0,1.740979286985081,1.8084084279697328
Williamson,48491,2019,non-hodgkin lymphoma,18.7,30.6490817,-97.6050646,107.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Wood,48499,2019,non-hodgkin lymphoma,20.9,32.7835881,-95.3821664,17.0,5,1.8101702272455868,1.6285044236689037,210.0,0.0,1.7426813037128706,1.8101702272455868
Bastrop,48021,2020,non-hodgkin lymphoma,24.8,30.1007718,-97.3106392,27.0,5,1.8070059739181343,1.6256328126222264,2.0,0.0,1.7395738708356758,1.8070059739181343
Bell,48027,2020,non-hodgkin lymphoma,19.5,31.0370095,-97.4796349,65.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2020,non-hodgkin lymphoma,18.6,29.4486708,-98.5201465,365.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Bowie,48037,2020,non-hodgkin lymphoma,17.7,33.4460648,-94.422393,21.0,5,1.8100764741918245,1.6283747407630318,210.0,0.0,1.7426129850057865,1.8100764741918245
Brazoria,48039,2020,non-hodgkin lymphoma,19.5,29.1678175,-95.434647,74.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Brazos,48041,2020,non-hodgkin lymphoma,15.0,30.6567132,-96.3023935,26.0,5,1.8082101916222244,1.6268085386372255,3.1,0.0,1.740712508966511,1.8082101916222244
Cameron,48061,2020,non-hodgkin lymphoma,14.5,26.1029227,-97.4789584,65.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2020,non-hodgkin lymphoma,18.6,33.1944818,-96.5794285,183.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Comal,48091,2020,non-hodgkin lymphoma,16.1,29.8123773,-98.2581288,35.0,5,1.8068737200942744,1.6254756461550504,1.6,0.0,1.7394637393952241,1.8068737200942744
Cooke,48097,2020,non-hodgkin lymphoma,31.4,33.6391964,-97.2103433,17.0,5,1.8088932680688246,1.6273095295640416,3.1,0.0,1.7414463641801328,1.8088932680688246
Dallas,48113,2020,non-hodgkin lymphoma,17.4,32.7669866,-96.7784238,423.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2020,non-hodgkin lymphoma,16.1,29.0823457,-97.3616543,143.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
Ector,48135,2020,non-hodgkin lymphoma,19.2,31.8653008,-102.5425068,28.0,5,1.8075219587265525,1.626023539832779,3.1,0.0,1.7401218193328254,1.8075219587265525
El Paso,48141,2020,non-hodgkin lymphoma,15.1,31.7664559,-106.2415203,130.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2020,non-hodgkin lymphoma,18.4,32.3468783,-96.7969403,36.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2020,non-hodgkin lymphoma,16.7,29.5266017,-95.7710149,133.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2020,non-hodgkin lymphoma,17.4,29.2339273,-94.8881969,70.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2020,non-hodgkin lymphoma,17.5,33.6245482,-96.6757774,30.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Gregg,48183,2020,non-hodgkin lymphoma,16.6,32.4864014,-94.8162768,24.0,5,1.8108802058965319,1.629158548338352,210.0,0.0,1.743373410138159,1.8108802058965319
Guadalupe,48187,2020,non-hodgkin lymphoma,17.0,29.5826714,-97.9489953,33.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Hardin,48199,2020,non-hodgkin lymphoma,23.4,30.3296483,-94.3931782,16.0,5,1.8221748681331635,1.640493935505706,3.1,0.0,1.7539124617798263,1.8221748681331635
Harris,48201,2020,non-hodgkin lymphoma,16.4,29.857273,-95.3930371,707.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hays,48209,2020,non-hodgkin lymphoma,13.3,30.0612247,-98.0292673,30.0,5,1.80703274688559,1.6256316494986653,1.6,0.0,1.7396136811571365,1.80703274688559
Henderson,48213,2020,non-hodgkin lymphoma,20.4,32.2116334,-95.8534183,26.0,5,1.810030318080511,1.6284101046131776,3.1,0.0,1.7425265495269096,1.810030318080511
Hidalgo,48215,2020,non-hodgkin lymphoma,14.3,26.3963839,-98.18099,112.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Hood,48221,2020,non-hodgkin lymphoma,15.3,32.430149,-97.8316766,16.0,5,1.808533963584047,1.6270005292400467,3.1,0.0,1.7410844140694137,1.808533963584047
Jefferson,48245,2020,non-hodgkin lymphoma,14.0,29.8540273,-94.1493184,40.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2020,non-hodgkin lymphoma,18.4,32.379654,-97.3649061,37.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Kaufman,48257,2020,non-hodgkin lymphoma,23.7,32.5989442,-96.2883773,33.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Kerr,48265,2020,non-hodgkin lymphoma,22.5,30.0535627,-99.3746817,20.0,5,1.8071137424664203,1.6256774611783653,1.6,0.0,1.7397079527185189,1.8071137424664203
Lamar,48277,2020,non-hodgkin lymphoma,24.1,33.6672628,-95.5703477,17.0,5,1.8095699998581318,1.6279247949282325,210.0,0.0,1.742110387082564,1.8095699998581318
Lubbock,48303,2020,non-hodgkin lymphoma,13.6,33.6114688,-101.8199438,41.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2020,non-hodgkin lymphoma,17.5,31.5495958,-97.2015108,49.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Midland,48329,2020,non-hodgkin lymphoma,16.5,31.8142693,-102.0024538,26.0,5,1.8075441033182607,1.6260476010126934,3.1,0.0,1.7401414488553508,1.8075441033182607
Montgomery,48339,2020,non-hodgkin lymphoma,18.5,30.2988009,-95.50295,116.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2020,non-hodgkin lymphoma,18.3,27.7399747,-97.516301,73.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Orange,48361,2020,non-hodgkin lymphoma,16.0,30.1223229,-93.8940999,17.0,5,1.8330871144675935,1.647405273741302,1.7,0.0,1.7662950261161876,1.8330871144675935
Parker,48367,2020,non-hodgkin lymphoma,24.9,32.7770964,-97.8059049,42.0,5,1.808613862810996,1.6270672656544622,3.1,0.0,1.7411659512975926,1.808613862810996
Polk,48373,2020,non-hodgkin lymphoma,36.2,30.7845525,-94.8373376,22.0,5,1.8137261584034536,1.6320686286954473,3.1,0.0,1.7459966735350485,1.8137261584034536
Potter,48375,2020,non-hodgkin lymphoma,13.7,35.3986751,-101.893804,17.0,5,1.807951640356383,1.626410015153751,3.1,0.0,1.7405456265448829,1.807951640356383
Randall,48381,2020,non-hodgkin lymphoma,15.7,34.962529,-101.8955472,25.0,5,1.8079296528488018,1.6263918950539098,3.1,0.0,1.7405230543924417,1.8079296528488018
Rockwall,48397,2020,non-hodgkin lymphoma,19.1,32.9002804,-96.4120493,21.0,5,1.8093892227182669,1.6277872966766378,3.1,0.0,1.7419187009197075,1.8093892227182669
Smith,48423,2020,non-hodgkin lymphoma,12.7,32.3751053,-95.2689389,38.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2020,non-hodgkin lymphoma,19.3,32.7721191,-97.2912241,393.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Taylor,48441,2020,non-hodgkin lymphoma,17.2,32.2971255,-99.8904299,25.0,5,1.807882680478299,1.6263764668685654,3.1,0.0,1.7404624123563401,1.807882680478299
Tom Green,48451,2020,non-hodgkin lymphoma,24.1,31.3975908,-100.4641683,31.0,5,1.8075653019247704,1.6260813199556514,3.1,0.0,1.7401545405497267,1.8075653019247704
Travis,48453,2020,non-hodgkin lymphoma,18.7,30.2395128,-97.6912697,208.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Victoria,48469,2020,non-hodgkin lymphoma,17.0,28.7963699,-96.9711977,19.0,5,1.8054911849156625,1.6241981076199579,1.6,0.0,1.7381184015967688,1.8054911849156625
Walker,48471,2020,non-hodgkin lymphoma,25.0,30.7431631,-95.5698246,20.0,5,1.8096900771023172,1.6282490914856802,3.1,0.0,1.7421144690351753,1.8096900771023172
Webb,48479,2020,non-hodgkin lymphoma,12.4,27.7607987,-99.3407518,25.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Wichita,48485,2020,non-hodgkin lymphoma,17.1,33.9882125,-98.7080098,26.0,5,1.8084084279697328,1.6268525180810933,3.1,0.0,1.740979286985081,1.8084084279697328
Williamson,48491,2020,non-hodgkin lymphoma,16.0,30.6490817,-97.6050646,99.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Wilson,48493,2020,non-hodgkin lymphoma,29.3,29.173883,-98.0867336,18.0,5,1.8064058364689715,1.6250354960043056,1.6,0.0,1.739012581583491,1.8064058364689715
Wood,48499,2020,non-hodgkin lymphoma,28.5,32.7835881,-95.3821664,20.0,5,1.8101702272455868,1.6285044236689037,210.0,0.0,1.7426813037128706,1.8101702272455868
Angelina,48005,2021,non-hodgkin lymphoma,16.3,31.2518963,-94.6111337,16.0,5,1.8139631307619803,1.6321239866658863,210.0,0.0,1.7463129788791956,1.8139631307619803
Bastrop,48021,2021,non-hodgkin lymphoma,15.2,30.1007718,-97.3106392,19.0,5,1.8070059739181343,1.6256328126222264,2.0,0.0,1.7395738708356758,1.8070059739181343
Bell,48027,2021,non-hodgkin lymphoma,18.8,31.0370095,-97.4796349,66.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2021,non-hodgkin lymphoma,18.3,29.4486708,-98.5201465,365.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Bowie,48037,2021,non-hodgkin lymphoma,20.2,33.4460648,-94.422393,23.0,5,1.8100764741918245,1.6283747407630318,210.0,0.0,1.7426129850057865,1.8100764741918245
Brazoria,48039,2021,non-hodgkin lymphoma,21.4,29.1678175,-95.434647,81.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
